Archivo,Distrito,Mes,H01_02,H01_04,H01_05,H01_06,H01_07,H01_08,H01_09,H01_10,H01_11,H01_12,H01_13,H01_14,H01_15,H01_16,H02_01,H02_02,H02_03,H02_04,H02_05,H02_06,H02_07,H02_08,H02_09,H02_10,H02_11,H02_12,H02_13,H02_14,H02_15,H02_16,H02_17,H02_18,H02_19,H02_20,H02_21,H02_22,H02_23,H02_24,H02_25,H02_26,H03_01,H03_02,H03_03,H03_04,H03_05,H03_06,H03_07,H03_08,H03_09,H03_10,H03_11,H03_12,H03_13,H03_14,H03_15,H03_16,H03_17,H03_18,H03_19,H03_20,H03_21,H03_22,H04_01,H04_02,H04_03,H04_04,H04_05,H04_06,H04_07,H04_08,H04_09,H04_10,H04_11,H04_12,H05_01,H05_02,H05_03,H05_04,H05_05,H05_06,H05_07,H05_08,H05_09,H05_10,H05_11,H05_12,H05_13,H05_14,H05_15,H05_16,H05_17,H05_18,H05_19,H05_20,H05_21,H05_22,H05_23,H05_24,H05_25,H05_26,H05_27,H05_28,H05_29,H05_30,H05_31,H05_32,H05_33,H05_34,H05_35,H05_36,H05_37,H05_38,H05_39,H05_40,H05_510_2023,H05_51d_2023,H05_52d_2023,H05_53d_2023,H05_54d_2023,H05_55d_2023,H05_56d_2023,H05_57d_2023,H05_58d_2023,H05_59d_2023,H06_01,H06_02,H06_03,H06_04,H06_05,H06_06,H06_07,H06_08,H06_09,H06_10,H06_100,H06_101,H06_102,H06_103,H06_104,H06_105,H06_106,H06_107,H06_108,H06_109,H06_11,H06_110,H06_111,H06_112,H06_113,H06_114,H06_115,H06_116,H06_117,H06_12,H06_13,H06_14,H06_15,H06_16,H06_17,H06_18,H06_19,H06_20,H06_21,H06_22,H06_23,H06_24,H06_25,H06_26,H06_27,H06_28,H06_29,H06_30,H06_31,H06_32,H06_33,H06_34,H06_35,H06_36,H06_37,H06_38,H06_39,H06_40,H06_41,H06_42,H06_43,H06_44,H06_45,H06_46,H06_47,H06_48,H06_49,H06_50,H06_51,H06_52,H06_53,H06_54,H06_55,H06_56,H06_57,H06_58,H06_59,H06_60,H06_61,H06_62,H06_63,H06_64,H06_65,H06_66,H06_67,H06_68,H06_69,H06_70,H06_71,H06_72,H06_73,H06_74,H06_75,H06_76,H06_77,H06_78,H06_79,H06_80,H06_81,H06_82,H06_83,H06_84,H06_85,H06_86,H06_87,H06_88,H06_89,H06_90,H06_91,H06_92,H06_93,H06_94,H06_95,H06_96,H06_97,H06_98,H06_99,H07_01,H07_02,H07_03,H07_04,H07_05,H07_06,H07_07,H07_08,H07_09,H07_10,H07_11,H07_12,H07_13,H07_14,H07_15,H07_16,H07_17,H07_18,H07_19,H07_20,H07_21,H07_22,H07_23,H07_24,H07_25,H07_26,H07_27,H07_28,H07_29,H07_30,H07_31,H07_32,H07_33,H07_34,H07_35,H07_36,H07_37,H07_38,H07_39,H07_40,H07_41,H07_42,H07_43,H07_44,H07_45,H07_46,H07_47,H07_48,H07_49,H07_50,H07_51,H07_52,H07_53,H07_54,H07_55,H07_56,H07_57,H07_58,H07_59,H07_60,H07_61,H07_62,H07_63,H07_64,H07_65,H07_66,H07_67,H07_68,H07_69,H07_70,H07_71,H07_72,H07_73,H07_74,H07_75,H07_76,H07_77,H07_78,H07_79,H07_80,H07_81,H07_82,H07_83,H07_84,H07_85,H07_86,H07_87,H07_88,H07_89,H07_90,H07_91,H07_92,H07_93,H07_94,H07_95,H07_96,H07_97,H08_01,H08_02,H08_03,H08_04,H08_05,H08_06,H08_07,H08_08,H08_09,H08_10,H08_11,H08_12,H08_13,H08_14,H08_15,H08_16,H08_17,H08_18,H08_19,H08_20,H08_21,H08_22,H08_23,H08_24,H08_25,H08_26,H08_27,H08_28,H08_29,H08_30,H08_31,H08_32,H08_33,H08_34,H08_35,H08_36,H08_37,H08_38,H08_39,H08_40,H08_41,H08_42,H08_43,H08_44,H08_45,H08_46,H08_47,H08_48,H08_49,H08_50,H08_51,H08_52,H08_53,H08_54,H08_81_2023,H08_821a_2023,H08_821b_2023,H08_821c_2023,H08_822a_2023,H08_822b_2023,H08_822c_2023,H08_822d_2023,H08_822e_2023,H08_823a_2023,H08_823b_2023,H08_83a_2023,H09_01,H09_02,H09_03,H09_04,H09_05,H09_06,H09_07,H09_08,H09_09,H09_10,H09_11,H09_12,H09_13,H09_14,H09_15,H09_16,H09_17,H09_18,H09_19,H09_20,H09_21,H09_22,H09_23,H09_24,H09_25,H09_26,H09_27,H09_28,H09_29,H09_30,H09_31,H09_32,H09_33,H09_34,H09_35,H09_36,H09_37,H09_38,H09_39,H09_40,H09_41,H09_42,H09_43,H09_44,H09_45,H09_46,H09_47,H09_48,H11_01,H11_02,H11_03,H11_04,H11_05,H11_06,H11_07,H11_08,Nombre.del.órgano.jurisdiccional,Domicilio,Clave.del.órgano.jurisdiccional,Sede,Entidad.federativa,Clave.del.área.geoestadística.estatal.(AGEE),Municipio/.demarcación.territorial,Clave.del.área.geoestadística.municipal.(AGEM),Periodo
Archivo_EST-37.xls,37,Enero,,1,119,155,0,0,0,119,0,173,5,17,0,79,,,,,,,,,,1,,,1,,1,,29,3,,,38,1,,,5,,,,99,,,,,,,,,,,,,,,,,,0,0,630,0,0,5,1171,547,2,6,344,81,157,0,1,0,6,1,0,0,0,0,0,0,14,2,22,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,5,4,10,0,0,5,1,0,46,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,6,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,4,3,7,1,,4,,,,,,22,,,,,,,5,1,,,,,,,,,,,,,1,5,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,17,0,11,61,122,37,66,303,3,2,6,109,0,0,0,16,8,0,0,39,7,4,8,4,4,1,1,0,143,13,64,9,39,1,2,0,8,0,1,2,5,0,0,0,15,1,3,0,2,0,0,1145,1,62,55,1,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,2,,4,4,43,,,5,13,,,3,22,,,2,11,,,,,,,,,1,2,,,,,,,,,,,,,0,0,0,0,Tribunal Unitario Agrario Distrito 37 ,"Calle 31 Oriente 21, Colonia Carmen Huexotitla, Puebla, Puebla, C.P. 72524",3721114,Puebla ,Puebla ,21,Puebla ,114,Enero/2023
Archivo_EST-38.xls,38,Enero,,1,386,189,,,340,46,,300,,101,113,61,2,,,,,,,,8,,1,,10,,29,,41,,30,,63,,,,92,,,,12,,2,,,,,,,,10,,,,,,,,0,0,196,9,710,5,827,392,3,7,116,73,74,2,0,0,2,0,0,0,0,0,0,0,1,2,29,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,5,2,0,0,0,0,0,0,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,1,,2,,4,2,,1,,,,1,,26,1,,,,,,10,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4,39,59,27,61,221,0,1,1,3,0,0,1,46,5,1,2,2,4,4,5,2,9,4,1,1,75,11,13,1,18,0,1,3,1,0,0,0,7,0,0,0,13,1,1,0,2,1,0,943,33,252,4,54,3,0,0,3,21,11,5,0,1,2,,,,,,1,,,,,1,10,4,23,2,8,5,22,18,12,,,1,10,,,1,,,6,,,,,,,,,,,,,,,,,,,,,0,0,0,0,Tribunal Unitario Agrario Distrito 38 ,"Juan Alvarez 1525, Colonia Girasoles, Colima, Colima, C.P. 28017",3806002,Colima ,Colima,06,Colima,002,Enero/2023
Archivo_EST-39.xls,39,Enero,,1,32,147,,,,32,,71,2,106,,0,,,,,,,,,1,,,,1,2,1,,4,,1,,24,,,,12,,,,27,,,,,,,,,,,,,,,,,,0,0,200,160,10,2,611,316,1,10,36,56,138,,2,0,8,3,1,1,,,,,3,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7,10,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,1,,,,1,,2,,,,,,,6,,5,,,,,,1,8,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,12,7,13,10,201,57,126,298,0,1,7,98,0,0,2,94,3,1,0,0,4,0,4,2,4,0,0,0,33,0,6,2,98,0,0,0,14,0,0,0,5,0,0,0,15,0,1,0,0,0,0,1092,0,17,5,10,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,2,7,2,52,5,20,8,15,,,2,18,,,3,3,,,,1,,,,,,1,,,,,,,,,,,,,,,,,Tribunal Unitario Agrario Distrito 39,"Calle Río Quelite 27, Fraccionamiento Tellería, Mazatlán, Sinaloa, C.P. 82017",3925012,Mazatlán ,Sinaloa ,25,Mazatlán ,012,Enero/2023
Archivo_EST-39A.xls,39-A,Enero,,1,68,48,,,,68,,67,3,46,,,,,,,,,,,,,,,,,,,1,1,43,,7,1,,,4,1,,,12,,,,,,,,,,,,,,,,,,0,0,206,24,46,,452,304,0,1,88,80,68,,18,,9,,2,4,,,,,1,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,9,,,,,,,,,,,,,,,,,1,2,,3,,,,,,,1,,11,,,,,,1,1,,,,,,,,,,,,,,1,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,5,72,21,9,61,183,0,0,3,86,0,0,2,34,0,0,1,14,1,1,1,6,3,0,0,0,20,0,0,0,27,1,0,0,3,0,0,0,1,0,0,0,9,0,1,0,0,0,0,546,0,49,9,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,5,,,2,8,1,4,12,11,,,,3,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enero/2023
Archivo_EST-40.xls,40,Enero,,1,131,0,0,0,0,131,0,131,0,0,0,0,,,,,,,,,,,,,,,,,11,,11,,3,,,,30,,,,76,,,,,,,,,,,,,,,,,,0,0,137,6,5,2,1057,690,1,2,5,149,157,0,2,0,13,3,0,0,0,0,0,0,5,2,35,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,3,4,0,0,3,0,3,58,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,3,,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,2,1,,,,1,,3,,32,,,,,1,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,1,8,87,65,23,68,322,1,0,4,148,0,0,0,0,4,1,4,33,2,3,2,10,1,1,1,0,71,13,8,1,32,21,0,1,8,0,0,0,3,0,0,0,11,0,0,0,0,0,0,981,1,55,75,0,0,0,0,0,0,0,0,0,,,,,,,2,1,,,,,,3,1,4,9,16,17,33,7,12,,,3,19,,,15,13,,,,,,,,,3,4,,,,,,,,,176,,,,19,0,4,,Tribunal Unitario Agrario Distrito 40 ,"Calle 5 de Mayo 342 Altos, Colonia Centro, San Andrés Tuxtla, Veracruz de Ignacio de la Llave, C.P. 95700",4030141,San Andrés Tuxtla,Veracruz de Ignacio de la Llave,30,San Andrés Tuxtla,141,Enero/2023
Archivo_EST-41.xls,41,Enero,,1,44,71,0,0,0,44,0,28,2,39,,46,,,,,,,,,,,,,,,,,1,1,3,,19,1,,,5,,,,,,,,,,,,,,,,,,,,,,0,0,517,12,306,0,421,413,23,18,115,101,93,0,1,8,9,3,0,0,0,0,0,0,9,2,25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,3,,,,,,1,2,,3,1,,1,,,,1,1,25,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,1,5,31,135,68,119,290,0,1,0,0,0,0,2,44,13,0,3,0,19,7,4,9,2,0,0,0,84,12,8,0,44,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,915,0,5,0,39,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,11,7,29,7,26,4,6,,,1,9,,,2,2,,,,,,,,,1,3,,,,,,,,,,,,,0,0,0,,Tribunal Unitario Agrario Distrito 41 ,"Calle Antón de Alaminos 24, Fraccionamiento Magallanes, Acapulco de Juárez, Guerrero, C.P. 39670",4112001,Acapulco ,Guerrero,12,Acapulco de Juárez ,001,Enero/2023
Archivo_EST-42.xls,42,Enero,,1,349,100,0,0,281,68,0,282,9,158,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,15,0,92,2,8,0,64,1,0,0,57,5,0,0,22,1,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,825,45,631,4,860,670,8,19,203,108,106,0,0,0,13,0,0,0,0,0,0,0,9,5,28,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,6,0,0,0,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,9,,1,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,2,3,,,,,,,,,,28,1,,,,,,,7,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,0,36,70,40,78,219,0,0,1,1,0,0,4,78,2,9,4,1,1,0,1,1,10,1,1,0,58,11,7,0,10,1,1,0,8,0,0,0,2,0,0,0,15,2,2,1,4,0,0,957,12,222,20,76,9,0,0,4,5,0,1,0,,,,,,,,,3,6,,,,,8,,27,23,3,1,19,2,,,23,16,,,1,,,,,,,,,,6,7,,,,,,,,,230,0,35,4,20,2,2,3,Tribunal Unitario Agrario Distrito 42 ,"Avenida 5 de Mayo 208 B, Colonia Centro Histórico, Querétaro, Querétaro, C.P. 76000",4222014,Querétaro,Querétaro,22,Querétaro,014,Enero/2023
Archivo_EST-43.xls,43,Enero,,1,100,35,,,,100,,99,,6,30,0,,,,,,,,,,,2,,2,,2,,6,,,,28,,,,11,,,,48,,,,,,,,,,,,,,,,,,0,0,319,0,23,,675,298,3,22,17,90,128,,4,,14,11,,,,,,,2,2,43,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,3,6,0,0,5,0,0,29,14,2,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,17,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,7,,,1,,1,1,1,1,6,2,,1,,,,5,,,,,,,,,,,15,,,,,,,,5,,,,,,,,,,,,,,,3,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,1,10,76,20,33,94,237,0,0,0,78,0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,75,10,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,663,25,22,51,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,5,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,245,,,,29,,,,Tribunal Unitario Agrario Distrito 43 ,"Tanzanía y Circuito del Tercer Mundo Nº 13, Fracc. Valle Alto, Cd. Valles, San Luis Potosí, C.P. 79020",4328038,Ciudad Valles,San Luis Potosí,24,Ciudad Valles,013,Enero/2023
Archivo_EST-44.xls,44,Enero,,1,28,7,,,1,27,,26,,9,,0,,,,,,,,,,,,,1,,,,7,,1,,12,,1,,,,,,4,,,,,,,,,,,,,,,,,,0,0,129,6,15,0,426,215,6,1,16,51,70,0,2,0,4,7,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,10,59,56,97,298,0,0,0,18,0,0,0,7,1,2,0,1,2,1,0,0,20,0,0,0,17,0,22,0,12,1,0,0,,0,0,0,19,0,0,0,15,0,1,0,2,4,4,661,0,22,4,2,0,0,0,0,0,0,0,0,,,3,,,5,,,,,,,5,5,1,,4,5,3,11,5,4,,9,2,,,,,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,,Tribunal Unitario Agrario Distrito 44 ,"Avenida Centenario 471, Colonia Adolfo López Mateos, Othón P. Blanco, Quintana Roo, C.P. 77010",4423004,Chetumal,Quintana_Roo,23,Othón P. Blanco,004,Enero/2023
Archivo_EST-45.xls,45,Enero,,1,27,13,0,0,0,27,0,23,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,6,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,200,373,3,824,366,4,7,131,87,150,0,3,4,7,11,0,0,0,0,0,0,2,2,8,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,5,31,96,60,134,188,0,1,2,8,0,0,0,9,1,1,1,17,5,0,6,3,14,0,1,0,34,1,1,1,8,1,0,0,5,0,0,0,4,0,0,0,13,1,0,1,1,0,0,629,0,19,2,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,8,21,0,1,1,12,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tribunal Unitario Agrario Distrito 45 ,"Calle Diamante 85 Bis 2do. Piso, Fraccionamiento Nueva Ensenada 2a. Sección, Ensenada, Baja California, C.P. 22880",4502001,Ensenada ,Baja California,02,Ensenada ,001,Enero/2023
Archivo_EST-46.xls,46,Enero,,1,18,28,,,,18,,20,3,9,,14,,,,,,,,,,,,,,,,,7,2,4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,7,5,0,353,474,3,2,26,68,52,0,1,1,3,2,,,,,1,,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,4,,,,,,,2,,18,,,,,,,6,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,1,30,45,26,27,116,0,0,0,2,0,0,4,5,3,0,1,16,3,0,0,2,6,0,0,0,23,1,2,0,4,0,1,1,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,313,0,18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,,1,,,,2,1,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribunal Unitario Agrario Distrito 46 ,"Calle Guerrero 5, Colonia Centro, Heróica Ciudad de Huajuapan de León, Oaxaca, C.P. 69000",4620039,Huajuapan de León,Oaxaca,20,Heroica Ciudad de Huajuapan de León,039,Enero/2023
Archivo_EST-47.xls,47,Enero,,1,114,46,0,0,0,114,0,96,10,8,24,22,,,,,,,,,1,,,,,,,2,10,1,10,3,65,1,,,8,3,,,2,,,,,,,,,,,,,,,,,,0,0,906,1,3,1,1167,978,1,5,679,191,145,0,5,11,2,2,0,0,0,0,0,0,10,2,72,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,1,9,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,3,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,1,,,,,,,4,3,,,,,,1,,7,76,,,,,1,4,4,5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,11,1,3,116,122,33,71,366,0,0,0,20,0,0,0,0,9,2,1,7,4,0,1,2,9,1,0,1,79,9,6,4,28,1,3,5,3,0,0,3,7,0,0,2,18,1,3,2,0,0,0,912,1,103,2,8,0,0,0,0,0,0,0,0,1,,,,,,,,3,3,,1,4,16,9,26,6,23,8,28,5,20,,,16,45,,,,2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Tribunal Unitario Agrario Distrito 47,"Calle 15 Poniente 106, Colonia El Carmen, Puebla, Puebla, C.P. 72530",4721114,Puebla,Puebla,21,Puebla ,114,Enero/2023
Archivo_EST-48.xls,48,Enero,,1,9,17,0,0,0,9,,8,1,5,11,1,,,,,,,,,,,,,2,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,279,25,16,8,300,407,1,3,63,34,39,1,2,0,6,0,1,1,,,,,2,2,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,2,15,63,12,30,53,0,0,0,0,0,0,0,4,0,0,0,2,2,1,1,2,22,0,1,0,22,2,4,0,33,0,0,0,2,0,0,0,7,0,0,0,12,0,0,0,2,0,0,272,0,8,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,1,,,,7,,,,,,2,1,1,,,,4,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,Tribunal Unitario Agrario Distrito 48 ,"Calle Legaspy 810, Colonia Centro, La Paz, Baja California Sur, C.P. 23000",4803003,La Paz,Baja California Sur,03,La Paz,003,Enero/2023
Archivo_EST-49.xls,49,Enero,,1,58,34,,,2,56,,50,15,25,,2,,,,,,,,,,,,,,,3,6,20,6,3,,22,3,,,1,,,,,,,,,,,,,,1,,,,,,,,0,0,564,3,50,11,760,451,2,8,162,316,161,0,,8,8,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,,,1,6,9,,,,,,,1,,,46,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,7,74,75,51,115,360,0,0,0,0,0,0,0,13,5,0,0,3,3,0,0,0,2,0,0,0,36,1,1,1,39,3,2,1,9,2,0,0,1,0,0,0,15,4,2,1,0,0,0,781,0,46,0,12,0,0,0,0,0,0,0,0,,,,,,,,1,,4,,,,1,1,27,6,101,2,18,6,25,,2,,7,,,,,,,,,,,,,2,9,,,,,,,,,,,,15,,,,0,Tribunal Unitario Agrario Distrito 49 ,"Calle Gral. Gabriel Tepepa 115, Colonia Emiliano Zapata, Cuautla, Morelos, C.P. 62744",4917006,Cuautla,Morelos,17,Cuautla,006,Enero/2023
